"","gender","age","income","religion","marital","education","ideol","imp_rel","empl_status","exp1_trt","exp1_dv_willing","exp1_dv2","exp2_trt","re_id","ccode","idyear","Religious_Denom","exp2_dv","job_worry","exp1_dv","strong_leader_good","exp1_comply"
"2086",2,23,3,6,1,2,-1,2,2,-1,1,-1,-1,5320257,750,"5320257_2006","Hindu",3,NA,NA,NA,0
"2087",1,50,2,6,1,-2,-1,4,1,3,1,-1,4,5320259,750,"5320259_2006","Hindu",-1,NA,NA,0,1
"2088",1,40,1,6,1,-2,-1,2,1,-1,1,-1,3,5320260,750,"5320260_2006","Hindu",2,NA,NA,NA,0
"2089",2,44,2,6,5,-2,-1,-1,5,-1,1,-1,4,5320261,750,"5320261_2006","Hindu",3,NA,NA,NA,0
"2090",1,43,3,6,1,-2,-1,3,-2,-1,1,-1,4,5320262,750,"5320262_2006","Hindu",3,NA,NA,NA,0
"2091",1,23,5,6,1,9,10,1,2,2,1,-1,4,5320264,750,"5320264_2006","Hindu",3,NA,NA,1,1
"2092",2,60,3,6,1,-2,-1,2,5,-1,1,-1,4,5320265,750,"5320265_2006","Hindu",1,NA,NA,NA,0
"2093",2,33,3,6,1,-2,-1,-1,5,-1,1,-1,4,5320266,750,"5320266_2006","Hindu",2,NA,NA,NA,0
"2094",2,27,4,4,1,6,-1,4,2,-1,1,-1,4,5320270,750,"5320270_2006","Jew",3,NA,NA,NA,0
"2095",2,35,7,5,1,-2,-1,2,5,-1,1,-1,4,5320271,750,"5320271_2006","Muslim",2,NA,NA,NA,0
"2096",2,35,3,6,1,2,-1,2,5,-1,1,-1,3,5320275,750,"5320275_2006","Hindu",2,NA,NA,NA,0
"2097",1,45,3,6,1,3,-1,4,1,2,1,-1,4,5320276,750,"5320276_2006","Hindu",2,NA,NA,1,1
"2098",1,21,3,6,1,3,-1,2,1,2,1,-1,3,5320279,750,"5320279_2006","Hindu",2,NA,NA,1,1
"2099",1,35,3,6,1,7,-1,1,7,1,1,-1,1,5320302,750,"5320302_2006","Hindu",3,NA,NA,1,1
"2100",1,53,7,6,1,3,-1,1,3,2,1,-1,4,5320303,750,"5320303_2006","Hindu",2,NA,NA,1,1
"2101",1,40,4,6,1,7,-1,1,2,1,1,-1,1,5320304,750,"5320304_2006","Hindu",3,NA,NA,1,1
"2102",2,30,6,6,1,9,5,2,5,-1,1,-1,1,5320306,750,"5320306_2006","Hindu",4,NA,NA,NA,0
"2103",1,40,9,6,1,7,5,2,3,-1,1,-1,1,5320307,750,"5320307_2006","Hindu",4,NA,NA,NA,0
"2104",1,45,7,6,1,7,5,1,3,2,1,2,2,5320308,750,"5320308_2006","Hindu",2,NA,NA,1,1
"2105",1,33,4,6,1,7,-1,1,2,1,1,-1,1,5320309,750,"5320309_2006","Hindu",3,NA,NA,1,1
"2106",2,24,5,6,1,3,-1,1,5,-1,-1,-1,-1,5320310,750,"5320310_2006","Hindu",3,NA,NA,NA,0
"2107",1,45,8,6,1,3,-1,2,3,-1,1,-1,1,5320311,750,"5320311_2006","Hindu",4,NA,NA,NA,0
"2108",2,40,4,6,1,7,5,1,5,-1,1,-1,1,5320313,750,"5320313_2006","Hindu",4,NA,NA,NA,0
"2109",1,30,10,6,1,8,5,3,2,-1,1,3,1,5320314,750,"5320314_2006","Hindu",4,NA,NA,NA,0
"2110",1,26,5,6,6,9,5,2,3,2,1,2,1,5320316,750,"5320316_2006","Hindu",3,NA,NA,1,1
"2111",1,28,7,6,1,9,5,1,3,3,1,-1,1,5320318,750,"5320318_2006","Hindu",2,NA,NA,0,1
"2112",1,28,6,6,1,9,5,1,1,1,1,4,1,5320319,750,"5320319_2006","Hindu",2,NA,NA,1,1
"2113",1,55,8,6,1,6,-1,1,3,3,1,2,-1,5320320,750,"5320320_2006","Hindu",3,NA,NA,0,1
"2114",1,35,6,6,1,7,5,2,3,1,1,-1,1,5320321,750,"5320321_2006","Hindu",3,NA,NA,1,1
"2115",1,54,7,6,1,6,-1,2,3,-1,-1,-1,-1,5320323,750,"5320323_2006","Hindu",4,NA,NA,NA,0
"2116",1,30,7,7,6,6,-1,3,3,3,1,4,2,5320325,750,"5320325_2006","Buddhist",3,NA,NA,0,1
"2117",1,66,6,6,1,7,5,1,3,1,1,-1,1,5320327,750,"5320327_2006","Hindu",2,NA,NA,1,1
"2118",2,27,7,6,2,3,-1,2,5,3,-1,3,-1,5320328,750,"5320328_2006","Hindu",3,NA,NA,0,1
"2119",1,25,8,6,6,7,5,2,2,-1,1,2,1,5320329,750,"5320329_2006","Hindu",4,NA,NA,NA,0
"2120",1,62,2,6,1,1,-1,2,3,-1,1,-1,-1,5320330,750,"5320330_2006","Hindu",4,NA,NA,NA,0
"2121",1,55,5,9,1,7,-1,1,3,2,1,2,1,5320331,750,"5320331_2006","Other",3,NA,NA,1,1
"2122",1,45,6,6,1,7,-1,1,3,-1,1,-1,1,5320332,750,"5320332_2006","Hindu",3,NA,NA,NA,0
"2123",1,36,7,6,1,7,-1,2,3,-1,1,-1,-1,5320333,750,"5320333_2006","Hindu",3,NA,NA,NA,0
"2124",1,50,8,6,1,7,5,1,3,1,1,1,2,5320334,750,"5320334_2006","Hindu",4,NA,NA,1,1
"2125",2,43,5,6,1,7,10,1,5,1,-1,3,3,5320335,750,"5320335_2006","Hindu",2,NA,NA,1,1
"2126",1,32,8,-2,1,8,5,3,3,-1,1,1,-1,5320337,750,"5320337_2006","No answer/refused",2,NA,NA,NA,0
"2127",2,50,5,6,1,9,-1,1,1,1,1,-1,1,5320338,750,"5320338_2006","Hindu",4,NA,NA,1,1
"2128",2,72,7,6,1,1,-1,1,5,-1,-1,-1,1,5320339,750,"5320339_2006","Hindu",-1,NA,NA,NA,0
"2129",2,70,5,6,1,1,-1,1,5,-1,-1,-1,-1,5320340,750,"5320340_2006","Hindu",3,NA,NA,NA,0
"2130",1,50,10,6,1,7,5,1,3,1,1,-1,3,5320341,750,"5320341_2006","Hindu",3,NA,NA,1,1
"2131",1,40,6,9,1,7,-1,1,3,-1,-1,-1,1,5320343,750,"5320343_2006","Other",2,NA,NA,NA,0
"2132",1,36,9,-2,1,9,5,-1,3,3,1,1,3,5320344,750,"5320344_2006","No answer/refused",2,NA,NA,0,1
"2133",2,50,9,6,1,6,5,3,5,3,1,2,3,5320346,750,"5320346_2006","Hindu",3,NA,NA,0,1
"2134",1,55,8,6,1,7,-1,1,3,-1,1,-1,1,5320347,750,"5320347_2006","Hindu",4,NA,NA,NA,0
"2135",2,32,8,6,1,3,5,2,5,3,1,2,1,5320348,750,"5320348_2006","Hindu",3,NA,NA,0,1
"2136",1,30,9,6,1,9,5,3,1,2,1,3,1,5320349,750,"5320349_2006","Hindu",2,NA,NA,1,1
"2137",2,75,8,6,1,3,-1,1,2,-1,-1,-1,-1,5320350,750,"5320350_2006","Hindu",3,NA,NA,NA,0
"2138",2,26,7,8,1,2,1,3,1,-1,1,2,1,5320351,750,"5320351_2006","Other christian (Evangelical/Pentecostal/Fee church/etc.)",4,NA,NA,NA,0
"2139",1,40,7,6,1,1,1,2,-2,2,1,1,2,5320352,750,"5320352_2006","Hindu",2,NA,NA,1,1
"2140",2,30,4,5,1,3,-1,1,5,1,2,-1,1,5320353,750,"5320353_2006","Muslim",-1,NA,NA,1,1
"2141",1,35,9,6,1,7,1,2,3,1,1,1,2,5320354,750,"5320354_2006","Hindu",1,NA,NA,1,1
"2142",1,25,6,8,1,9,-1,1,1,1,1,1,3,5320355,750,"5320355_2006","Other christian (Evangelical/Pentecostal/Fee church/etc.)",3,NA,NA,1,1
"2143",1,29,2,6,1,1,-1,2,2,-1,1,-1,4,5320401,750,"5320401_2006","Hindu",-1,NA,NA,NA,0
"2144",2,43,1,6,1,1,-1,3,5,-1,-1,-1,-1,5320402,750,"5320402_2006","Hindu",-1,NA,NA,NA,0
"2145",1,27,2,6,1,2,-1,3,8,3,1,-1,-1,5320403,750,"5320403_2006","Hindu",1,NA,NA,0,1
"2146",1,45,3,6,1,3,-1,2,3,-1,1,-1,4,5320404,750,"5320404_2006","Hindu",2,NA,NA,NA,0
"2147",1,33,1,6,1,1,-1,3,2,3,1,-1,-1,5320405,750,"5320405_2006","Hindu",4,NA,NA,0,1
"2148",2,33,1,6,1,1,-1,3,5,3,1,-1,-1,5320406,750,"5320406_2006","Hindu",-1,NA,NA,0,1
"2149",2,38,1,6,1,1,-1,2,2,-1,1,-1,4,5320407,750,"5320407_2006","Hindu",-1,NA,NA,NA,0
"2150",1,27,3,6,1,2,-1,2,8,-1,1,-1,4,5320408,750,"5320408_2006","Hindu",1,NA,NA,NA,0
"2151",2,46,1,6,1,1,-1,2,3,-1,1,-1,4,5320409,750,"5320409_2006","Hindu",2,NA,NA,NA,0
"2152",1,34,2,7,1,2,-1,3,1,3,1,-1,-1,5320410,750,"5320410_2006","Buddhist",2,NA,NA,0,1
"2153",2,50,1,6,5,1,-1,3,3,3,1,-1,-1,5320411,750,"5320411_2006","Hindu",-1,NA,NA,0,1
"2154",2,45,1,6,1,1,-1,3,3,3,1,-1,-1,5320412,750,"5320412_2006","Hindu",2,NA,NA,0,1
"2155",2,40,1,6,1,1,-1,3,2,3,1,-1,-1,5320413,750,"5320413_2006","Hindu",3,NA,NA,0,1
"2156",1,35,5,6,1,3,5,1,3,3,1,1,2,5320416,750,"5320416_2006","Hindu",1,NA,NA,0,1
"2157",2,22,4,6,1,7,5,1,5,3,1,-1,2,5320417,750,"5320417_2006","Hindu",3,NA,NA,0,1
"2158",1,30,1,6,1,1,-1,2,3,-1,1,-1,-1,5320418,750,"5320418_2006","Hindu",-1,NA,NA,NA,0
"2159",2,20,4,5,1,6,5,1,5,3,1,-1,2,5320419,750,"5320419_2006","Muslim",1,NA,NA,0,1
"2160",1,29,6,6,6,9,5,1,1,3,1,2,2,5320420,750,"5320420_2006","Hindu",1,NA,NA,0,1
"2161",1,37,3,5,1,2,-1,2,8,-1,1,-1,-1,5320421,750,"5320421_2006","Muslim",2,NA,NA,NA,0
"2162",1,19,4,5,6,6,5,1,3,3,1,-1,2,5320422,750,"5320422_2006","Muslim",2,NA,NA,0,1
"2163",1,18,6,6,6,8,5,1,-2,3,1,1,2,5320423,750,"5320423_2006","Hindu",1,NA,NA,0,1
"2164",2,20,3,5,1,3,5,1,5,3,1,-1,2,5320424,750,"5320424_2006","Muslim",2,NA,NA,0,1
"2165",1,40,1,6,1,1,5,1,3,3,1,-1,2,5320425,750,"5320425_2006","Hindu",-1,NA,NA,0,1
"2166",1,43,4,5,1,2,-1,2,3,1,-1,-1,-1,5320426,750,"5320426_2006","Muslim",2,NA,NA,1,1
"2167",1,50,5,5,1,1,5,1,3,3,1,-1,2,5320427,750,"5320427_2006","Muslim",1,NA,NA,0,1
"2168",2,58,5,4,1,1,-1,1,5,-1,1,-1,-1,5320428,750,"5320428_2006","Jew",1,NA,NA,NA,0
"2169",1,46,3,6,1,2,-1,1,-2,3,1,-1,1,5320431,750,"5320431_2006","Hindu",3,NA,NA,0,1
"2170",2,25,4,6,1,6,-1,1,5,2,1,-1,1,5320432,750,"5320432_2006","Hindu",3,NA,NA,1,1
"2171",1,50,3,6,1,1,-1,1,-2,2,1,-1,1,5320433,750,"5320433_2006","Hindu",1,NA,NA,1,1
"2172",1,35,1,6,1,1,-1,1,-2,3,1,-1,1,5320434,750,"5320434_2006","Hindu",1,NA,NA,0,1
"2173",2,47,5,6,1,1,-1,1,5,2,1,-1,1,5320435,750,"5320435_2006","Hindu",3,NA,NA,1,1
"2174",2,38,5,6,1,1,-1,1,5,-1,-1,-1,1,5320436,750,"5320436_2006","Hindu",1,NA,NA,NA,0
"2175",2,41,5,6,1,1,-1,1,5,2,1,-1,1,5320437,750,"5320437_2006","Hindu",3,NA,NA,1,1
"2176",2,18,4,5,6,3,-1,1,5,2,1,-1,1,5320438,750,"5320438_2006","Muslim",2,NA,NA,1,1
"2177",1,33,3,5,1,3,-1,1,5,2,1,-1,1,5320439,750,"5320439_2006","Muslim",1,NA,NA,1,1
"2178",1,20,5,5,6,7,-1,1,-2,2,1,-1,1,5320440,750,"5320440_2006","Muslim",2,NA,NA,1,1
"2179",1,35,5,5,1,2,-1,1,-2,2,1,-1,1,5320441,750,"5320441_2006","Muslim",2,NA,NA,1,1
"2180",1,18,3,5,6,2,-1,1,-2,2,1,-1,1,5320442,750,"5320442_2006","Muslim",2,NA,NA,1,1
"2181",1,21,1,5,6,1,-1,1,-2,2,1,-1,1,5320443,750,"5320443_2006","Muslim",3,NA,NA,1,1
"2182",1,33,2,6,1,2,-1,2,-2,3,1,-1,-1,5320446,750,"5320446_2006","Hindu",4,NA,NA,0,1
"2183",1,43,1,6,1,1,-1,3,-2,-1,-1,-1,-1,5320447,750,"5320447_2006","Hindu",-1,NA,NA,NA,0
"2184",2,45,1,6,1,1,-1,2,-2,-1,1,-1,4,5320448,750,"5320448_2006","Hindu",3,NA,NA,NA,0
"2185",2,31,2,6,1,1,-1,2,-2,3,1,-1,-1,5320449,750,"5320449_2006","Hindu",4,NA,NA,0,1
"2186",2,31,1,6,1,1,-1,1,-2,-1,1,-1,-1,5320450,750,"5320450_2006","Hindu",-1,NA,NA,NA,0
"2187",2,30,1,6,1,1,-1,3,-2,3,1,-1,-1,5320451,750,"5320451_2006","Hindu",-1,NA,NA,0,1
"2188",1,35,2,6,1,2,-1,2,-2,-1,1,-1,4,5320452,750,"5320452_2006","Hindu",-1,NA,NA,NA,0
"2189",1,32,3,6,1,2,-1,2,3,-1,1,-1,-1,5320453,750,"5320453_2006","Hindu",-1,NA,NA,NA,0
"2190",2,45,3,5,1,1,-1,2,5,-1,1,-1,4,5320454,750,"5320454_2006","Muslim",-1,NA,NA,NA,0
"2191",1,55,4,6,1,1,-1,2,1,-1,1,-1,4,5320455,750,"5320455_2006","Hindu",1,NA,NA,NA,0
"2192",1,46,6,6,1,7,-1,3,-2,3,1,2,-1,5320456,750,"5320456_2006","Hindu",1,NA,NA,0,1
"2193",2,35,1,6,1,1,-1,3,-2,-1,-1,-1,-1,5320457,750,"5320457_2006","Hindu",2,NA,NA,NA,0
"2194",1,35,2,6,1,1,-1,2,-2,-1,1,-1,4,5320458,750,"5320458_2006","Hindu",1,NA,NA,NA,0
"2195",1,36,3,6,1,7,1,1,3,1,1,1,1,5320501,750,"5320501_2006","Hindu",1,NA,NA,1,1
"2196",2,40,2,6,1,3,5,1,3,2,1,3,2,5320502,750,"5320502_2006","Hindu",2,NA,NA,1,1
"2197",2,50,2,6,1,1,5,3,5,2,2,4,3,5320503,750,"5320503_2006","Hindu",3,NA,NA,1,1
"2198",1,50,4,6,2,3,7,1,1,2,2,-1,3,5320504,750,"5320504_2006","Hindu",3,NA,NA,1,1
"2199",2,85,8,6,5,1,5,1,5,3,2,4,3,5320505,750,"5320505_2006","Hindu",2,NA,NA,0,1
"2200",2,65,4,5,5,1,5,1,5,2,1,3,2,5320506,750,"5320506_2006","Muslim",2,NA,NA,1,1
"2201",2,70,4,6,5,1,10,1,5,-1,2,-1,-1,5320507,750,"5320507_2006","Hindu",-1,NA,NA,NA,0
"2202",2,25,2,6,1,1,1,2,5,1,1,3,1,5320508,750,"5320508_2006","Hindu",1,NA,NA,1,1
"2203",2,50,3,6,1,1,1,1,5,1,1,1,1,5320509,750,"5320509_2006","Hindu",1,NA,NA,1,1
"2204",2,35,3,6,1,1,1,2,5,1,1,2,1,5320510,750,"5320510_2006","Hindu",1,NA,NA,1,1
"2205",2,50,2,6,1,1,1,1,5,1,1,1,1,5320511,750,"5320511_2006","Hindu",1,NA,NA,1,1
"2206",1,30,2,6,1,1,1,2,3,2,1,1,1,5320512,750,"5320512_2006","Hindu",1,NA,NA,1,1
"2207",1,29,5,6,1,8,1,2,1,2,1,2,1,5320513,750,"5320513_2006","Hindu",2,NA,NA,1,1
"2208",1,65,7,6,1,1,1,2,3,2,1,1,1,5320515,750,"5320515_2006","Hindu",1,NA,NA,1,1
"2209",2,55,4,6,1,1,1,1,5,1,1,3,1,5320516,750,"5320516_2006","Hindu",2,NA,NA,1,1
"2210",1,35,4,6,1,1,1,2,3,1,1,1,1,5320517,750,"5320517_2006","Hindu",1,NA,NA,1,1
"2211",1,70,5,6,1,1,3,2,-2,1,1,1,1,5320518,750,"5320518_2006","Hindu",1,NA,NA,1,1
"2212",2,40,3,6,1,1,3,3,5,1,1,1,1,5320519,750,"5320519_2006","Hindu",1,NA,NA,1,1
"2213",2,45,4,6,1,1,1,2,5,1,1,1,1,5320520,750,"5320520_2006","Hindu",2,NA,NA,1,1
"2214",1,40,3,6,1,1,1,1,3,1,1,1,1,5320521,750,"5320521_2006","Hindu",1,NA,NA,1,1
"2215",2,65,3,6,1,1,3,1,5,1,1,1,1,5320522,750,"5320522_2006","Hindu",1,NA,NA,1,1
"2216",2,30,3,6,1,7,1,1,5,1,1,-1,1,5320523,750,"5320523_2006","Hindu",1,NA,NA,1,1
"2217",2,60,3,6,1,1,1,1,3,1,1,1,1,5320524,750,"5320524_2006","Hindu",1,NA,NA,1,1
"2218",1,45,2,6,1,7,1,1,3,1,1,1,1,5320526,750,"5320526_2006","Hindu",1,NA,NA,1,1
"2219",2,35,2,6,1,6,1,1,5,1,1,1,1,5320527,750,"5320527_2006","Hindu",1,NA,NA,1,1
"2220",2,41,3,6,2,1,1,1,5,1,1,-2,1,5320531,750,"5320531_2006","Hindu",1,NA,NA,1,1
"2221",2,55,3,6,1,1,10,1,5,-1,1,-1,-1,5320532,750,"5320532_2006","Hindu",4,NA,NA,NA,0
"2222",1,60,4,6,2,1,10,1,3,4,2,-1,-1,5320533,750,"5320533_2006","Hindu",4,NA,NA,0,1
"2223",2,35,8,6,1,1,10,1,2,4,2,4,-1,5320534,750,"5320534_2006","Hindu",4,NA,NA,0,1
"2224",2,68,3,6,1,1,10,1,1,-1,2,-1,1,5320535,750,"5320535_2006","Hindu",-1,NA,NA,NA,0
"2225",2,42,4,6,1,-1,10,1,5,-1,2,-1,-1,5320536,750,"5320536_2006","Hindu",-1,NA,NA,NA,0
"2226",2,35,3,6,1,1,10,1,1,-1,2,-1,-1,5320537,750,"5320537_2006","Hindu",-1,NA,NA,NA,0
"2227",2,66,3,6,1,1,10,1,5,-1,2,-1,-1,5320538,750,"5320538_2006","Hindu",4,NA,NA,NA,0
"2228",2,52,4,6,1,1,10,1,5,4,2,-1,1,5320539,750,"5320539_2006","Hindu",3,NA,NA,0,1
"2229",1,21,4,6,6,9,1,2,-2,4,1,3,3,5320540,750,"5320540_2006","Hindu",3,NA,NA,0,1
"2230",1,20,3,6,6,6,10,1,7,-1,2,2,-1,5320541,750,"5320541_2006","Hindu",3,NA,NA,NA,0
"2231",1,30,3,6,1,1,5,1,2,3,1,2,4,5320542,750,"5320542_2006","Hindu",3,NA,NA,0,1
"2232",1,40,5,6,1,8,7,1,1,4,1,2,4,5320543,750,"5320543_2006","Hindu",3,NA,NA,0,1
"2233",2,30,2,6,1,3,1,1,5,2,1,2,3,5320544,750,"5320544_2006","Hindu",3,NA,NA,1,1
"2234",1,22,3,6,6,3,5,2,7,2,1,2,1,5320545,750,"5320545_2006","Hindu",2,NA,NA,1,1
"2235",2,30,5,6,1,7,7,1,5,4,1,3,4,5320546,750,"5320546_2006","Hindu",4,NA,NA,0,1
"2236",2,28,4,-2,1,9,1,1,5,1,1,1,3,5320547,750,"5320547_2006","No answer/refused",1,NA,NA,1,1
"2237",1,70,3,6,1,2,5,1,7,2,1,4,3,5320548,750,"5320548_2006","Hindu",1,NA,NA,1,1
"2238",1,80,3,6,1,1,10,1,8,-1,-1,-1,4,5320549,750,"5320549_2006","Hindu",1,NA,NA,NA,0
"2239",2,37,3,6,1,6,5,2,5,2,1,1,4,5320550,750,"5320550_2006","Hindu",2,NA,NA,1,1
"2240",1,35,2,6,1,3,3,2,3,2,1,2,1,5320551,750,"5320551_2006","Hindu",1,NA,NA,1,1
"2241",2,30,6,6,1,7,1,1,5,2,2,2,4,5320552,750,"5320552_2006","Hindu",2,NA,NA,1,1
"2242",2,20,4,6,2,6,5,1,5,4,1,4,3,5320553,750,"5320553_2006","Hindu",4,NA,NA,0,1
"2243",1,45,5,6,1,8,1,3,1,3,1,3,4,5320554,750,"5320554_2006","Hindu",3,NA,NA,0,1
"2244",2,70,2,6,5,1,1,2,5,1,1,1,1,5320555,750,"5320555_2006","Hindu",1,NA,NA,1,1
"2245",1,48,3,6,2,3,5,1,3,2,1,3,1,5320556,750,"5320556_2006","Hindu",3,NA,NA,1,1
"2246",2,20,3,6,6,3,1,1,3,2,1,1,1,5320557,750,"5320557_2006","Hindu",3,NA,NA,1,1
"2247",2,35,5,5,5,2,10,3,5,2,1,-2,2,5320600,750,"5320600_2006","Muslim",-2,NA,NA,1,1
"2248",-2,-2,-2,-5,1,-2,1,3,-2,-2,1,-2,3,5320602,750,"5320602_2006","Missing; Not applicable for other reasons",-2,NA,NA,NA,0
"2249",1,46,3,6,2,6,5,2,-2,2,1,-2,1,5320603,750,"5320603_2006","Hindu",-2,NA,NA,1,1
"2250",1,32,2,6,6,8,1,2,-2,2,1,-2,2,5320604,750,"5320604_2006","Hindu",-2,NA,NA,1,1
"2251",2,35,3,6,1,7,1,2,5,2,1,-2,2,5320605,750,"5320605_2006","Hindu",-2,NA,NA,1,1
"2252",2,28,5,6,1,9,-1,2,-2,3,1,-2,3,5320606,750,"5320606_2006","Hindu",-2,NA,NA,0,1
"2253",2,46,4,6,1,9,1,1,1,3,1,-2,3,5320607,750,"5320607_2006","Hindu",-2,NA,NA,0,1
"2254",2,53,4,6,1,3,1,1,5,1,1,-2,3,5320608,750,"5320608_2006","Hindu",-2,NA,NA,1,1
"2255",1,56,4,6,1,3,-1,2,-2,3,1,-2,1,5320609,750,"5320609_2006","Hindu",-2,NA,NA,0,1
"2256",2,47,3,6,1,6,1,2,5,3,-1,-2,2,5320610,750,"5320610_2006","Hindu",-2,NA,NA,0,1
"2257",1,57,3,6,1,6,10,1,-2,2,1,-2,4,5320613,750,"5320613_2006","Hindu",-2,NA,NA,1,1
"2258",1,55,4,6,1,7,10,2,-2,1,1,-2,3,5320614,750,"5320614_2006","Hindu",-2,NA,NA,1,1
"2259",1,27,2,6,1,7,1,1,3,1,1,-2,2,5320615,750,"5320615_2006","Hindu",-2,NA,NA,1,1
"2260",1,74,4,6,1,7,1,3,3,1,1,-2,2,5320616,750,"5320616_2006","Hindu",-2,NA,NA,1,1
"2261",1,59,4,6,1,7,1,2,3,2,1,-2,2,5320617,750,"5320617_2006","Hindu",-2,NA,NA,1,1
"2262",1,35,2,6,1,7,1,1,3,2,1,-2,3,5320618,750,"5320618_2006","Hindu",-2,NA,NA,1,1
"2263",1,48,3,6,1,2,1,3,3,1,1,-2,2,5320620,750,"5320620_2006","Hindu",-2,NA,NA,1,1
"2264",1,35,5,5,1,9,10,3,1,3,1,-2,2,5320621,750,"5320621_2006","Muslim",-2,NA,NA,0,1
"2265",2,30,5,5,1,9,10,1,1,2,1,-2,2,5320622,750,"5320622_2006","Muslim",-2,NA,NA,1,1
"2266",2,46,5,8,1,6,10,2,3,3,1,-2,3,5320623,750,"5320623_2006","Other christian (Evangelical/Pentecostal/Fee church/etc.)",-2,NA,NA,0,1
"2267",1,41,4,6,1,9,10,2,3,1,1,-2,1,5320625,750,"5320625_2006","Hindu",-2,NA,NA,1,1
"2268",2,27,4,6,1,7,10,2,2,2,1,-2,3,5320626,750,"5320626_2006","Hindu",-2,NA,NA,1,1
"2269",2,26,2,8,6,7,1,2,2,1,1,-2,1,5320627,750,"5320627_2006","Other christian (Evangelical/Pentecostal/Fee church/etc.)",-2,NA,NA,1,1
"2270",2,40,2,6,1,3,1,2,3,2,1,-2,3,5320628,750,"5320628_2006","Hindu",-2,NA,NA,1,1
"2271",2,33,3,6,6,9,1,3,7,1,1,-2,2,5320629,750,"5320629_2006","Hindu",-2,NA,NA,1,1
"2272",2,40,2,8,1,6,1,1,7,2,1,-2,2,5320630,750,"5320630_2006","Other christian (Evangelical/Pentecostal/Fee church/etc.)",-2,NA,NA,1,1
"2273",2,25,2,8,6,7,1,1,3,2,1,-2,3,5320631,750,"5320631_2006","Other christian (Evangelical/Pentecostal/Fee church/etc.)",-2,NA,NA,1,1
"2274",2,53,4,8,1,6,10,1,2,2,1,-2,2,5320634,750,"5320634_2006","Other christian (Evangelical/Pentecostal/Fee church/etc.)",-2,NA,NA,1,1
"2275",2,36,7,8,1,9,-1,1,1,4,1,-2,2,5320635,750,"5320635_2006","Other christian (Evangelical/Pentecostal/Fee church/etc.)",-2,NA,NA,0,1
"2276",1,54,5,8,1,7,10,2,3,4,1,-2,1,5320636,750,"5320636_2006","Other christian (Evangelical/Pentecostal/Fee church/etc.)",-2,NA,NA,0,1
"2277",2,23,3,6,1,8,-1,2,1,4,1,-2,2,5320637,750,"5320637_2006","Hindu",-2,NA,NA,0,1
"2278",1,54,1,6,1,2,1,1,7,4,1,-2,1,5320638,750,"5320638_2006","Hindu",-2,NA,NA,0,1
"2279",2,60,2,5,1,2,-1,2,1,4,1,-2,2,5320639,750,"5320639_2006","Muslim",-2,NA,NA,0,1
"2280",1,51,7,8,1,8,1,1,4,4,1,-2,1,5320640,750,"5320640_2006","Other christian (Evangelical/Pentecostal/Fee church/etc.)",-2,NA,NA,0,1
"2281",1,55,7,8,1,7,7,1,7,4,1,-2,2,5320641,750,"5320641_2006","Other christian (Evangelical/Pentecostal/Fee church/etc.)",-2,NA,NA,0,1
"2282",2,44,5,5,1,7,1,2,7,4,1,-2,1,5320642,750,"5320642_2006","Muslim",-2,NA,NA,0,1
"2283",2,40,4,6,1,8,10,2,5,4,1,-2,2,5320643,750,"5320643_2006","Hindu",-2,NA,NA,0,1
"2284",2,53,2,6,1,2,1,2,5,4,1,-2,-1,5320644,750,"5320644_2006","Hindu",-2,NA,NA,0,1
"2285",1,52,3,6,1,7,1,1,7,4,1,-2,2,5320645,750,"5320645_2006","Hindu",-2,NA,NA,0,1
"2286",1,53,4,8,1,7,10,1,1,4,1,-2,2,5320646,750,"5320646_2006","Other christian (Evangelical/Pentecostal/Fee church/etc.)",-2,NA,NA,0,1
"2287",2,22,4,6,6,9,-1,2,7,4,1,-2,2,5320647,750,"5320647_2006","Hindu",-2,NA,NA,0,1
"2288",2,39,4,8,1,8,7,1,5,4,1,-2,2,5320650,750,"5320650_2006","Other christian (Evangelical/Pentecostal/Fee church/etc.)",-2,NA,NA,0,1
"2289",1,25,3,6,6,6,1,1,3,4,1,-2,2,5320652,750,"5320652_2006","Hindu",-2,NA,NA,0,1
"2290",1,51,3,5,1,9,1,2,1,4,1,-2,2,5320653,750,"5320653_2006","Muslim",-2,NA,NA,0,1
"2291",2,38,2,5,1,6,1,2,5,4,1,-2,2,5320654,750,"5320654_2006","Muslim",-2,NA,NA,0,1
"2292",2,23,9,8,6,9,-1,1,1,4,1,-2,2,5320655,750,"5320655_2006","Other christian (Evangelical/Pentecostal/Fee church/etc.)",-2,NA,NA,0,1
"2293",1,48,4,6,1,9,7,2,1,4,1,-2,2,5320656,750,"5320656_2006","Hindu",-2,NA,NA,0,1
"2294",1,43,2,8,1,6,10,1,1,4,1,-2,2,5320658,750,"5320658_2006","Other christian (Evangelical/Pentecostal/Fee church/etc.)",-2,NA,NA,0,1
"2295",1,36,4,6,1,8,5,2,1,4,1,-2,1,5320660,750,"5320660_2006","Hindu",-2,NA,NA,0,1
"2296",2,44,1,8,1,6,10,2,5,4,1,-2,-1,5320661,750,"5320661_2006","Other christian (Evangelical/Pentecostal/Fee church/etc.)",-2,NA,NA,0,1
"2297",1,33,3,6,1,6,5,2,1,4,1,-2,1,5320663,750,"5320663_2006","Hindu",-2,NA,NA,0,1
